id	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	individualCount	year	continent	country	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	scientificName	kingdom	phylum	class	order	family	taxonRank	vernacularName	taxonRemarks
urn:catalog:ARCOS:ECHUYA_2012:193	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:193	193	"MARTIN,CLAUDIEN,JEMES"	2	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:194	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:194	194	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Pseudoalcippe abyssinica	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	TIMALIIDAE	species	African Hill Babbler	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:195	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:195	195	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Apalis ruwenzori	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Collared Apalis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:196	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:196	196	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:197	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:197	197	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Chloropeta similis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	Mountain Yellow Warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:198	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:198	198	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Laniarius poensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Mountain black boubou	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:199	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:199	199	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Dryoscopus gambensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Nothern puffback	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:200	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:200	200	"MARTIN,CLAUDIEN,JEMES"	2	2012	Africa	Uganda	Echuya Forest	2496	2496	-1.244213	29.802947	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:201	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:201	201	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:202	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:202	202	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Chloropeta similis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	Mountain Yellow Warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:203	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:203	203	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Cisticola chubbi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chubb's cisticola	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:204	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:204	204	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Laniarius poensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Mountain black boubou	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:205	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:205	205	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Pseudoalcippe abyssinica	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	TIMALIIDAE	species	African Hill Babbler	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:206	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:206	206	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-Whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:207	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:207	207	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Apalis ruwenzori	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Collared Apalis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:208	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:208	208	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2479	2479	-1.24436	29.800604	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:209	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:209	209	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2488	2488	-1.244959	29.798207	Malaconotus dohertyi	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MALACONOTIDAE	species	Dohety's bushshrike	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:210	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:210	210	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2488	2488	-1.244959	29.798207	Turtur tympanistria	ANIMALIA	CHORDATA	BIRDS	COLUMBIFORMES	COLUMBIDAE	species	Olive thrush	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:211	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:211	211	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2488	2488	-1.244959	29.798207	Bradypterus cinnamomeus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	SYLVIIDAE	species	cinnamon bracken warbler	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:212	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:212	212	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2488	2488	-1.244959	29.798207	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:213	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:213	213	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2488	2488	-1.244959	29.798207	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:214	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:214	214	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2488	2488	-1.244959	29.798207	Cercococcyx montanus	ANIMALIA	CHORDATA	BIRDS	CUCULIFORMES	CUCULIDAE	species	Barred Long-tailed Cuckoo	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:215	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:215	215	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2488	2488	-1.244959	29.798207	Apalis ruwenzori	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Collared Apalis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:216	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:216	216	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2434	2434	-1.249173	29.795617	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:217	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:217	217	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2434	2434	-1.249173	29.795617	Cuculus solitarius	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CUCULIDAE	species	Red-chested Cuckoo	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:218	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:218	218	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2434	2434	-1.249173	29.795617	Apalis porphyrolaema	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chestnut-throated Aplis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:219	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:219	219	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2434	2434	-1.249173	29.795617	Corvus albus	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CORVIDAE	species	Pied Crow	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:220	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:220	220	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2434	2434	-1.249173	29.795617	Pseudoalcippe abyssinica	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	TIMALIIDAE	species	African Hill Babbler	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:221	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:221	221	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2434	2434	-1.249173	29.795617	Turtur tympanistria	ANIMALIA	CHORDATA	BIRDS	COLUMBIFORMES	COLUMBIDAE	species	Tambourine Dove	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:222	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:222	222	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2434	2434	-1.249173	29.795617	Oriolus percivali	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ORIOLIDAE	species	Mountan Oriole	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:223	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:223	223	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Francolinus nobilis	ANIMALIA	CHORDATA	Birds	GALLIFORMES	PHASIANIDAE	species	Handsome Francoline	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:224	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:224	224	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:225	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:225	225	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Pogoniulus coryphaeus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Western Green Tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:226	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:226	226	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Cossypha archeri	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	MUSCICAPIDAE	species	Archer's Robinchat	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:227	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:227	227	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Turtur tympanistria	ANIMALIA	CHORDATA	BIRDS	COLUMBIFORMES	COLUMBIDAE	species	Tambourine Dove	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:228	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:228	228	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Apalis porphyrolaema	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CISTICOLIDAE	species	Chestnut-throated Aplis	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:229	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:229	229	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Pogoniulus bilineatus	ANIMALIA	CHORDATA	BIRDS	PICIFORMES	RAMPHASTIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:230	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:230	230	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Oriolus percivali	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ORIOLIDAE	species	Mountan Oriole	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:231	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:231	231	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2312	2312	-1.249683	29.79199	Cuculus solitarius	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	CUCULIDAE	species	Red-chested Cuckoo	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:232	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:232	232	"MARTIN,CLAUDIEN,JEMES"	2	2012	Africa	Uganda	Echuya Forest	2320	2320	-1.250272	29.790213	Andropadus latirostris	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	PYCNONOTIDAE	species	Yellow-whiskered greenbul	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:233	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:233	233	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2320	2320	-1.250272	29.790213	Oriolus percivali	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ORIOLIDAE	species	Mountan Oriole	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:234	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:234	234	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2320	2320	-1.250272	29.790213	Zosterops senegalensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ZOSTEROPIDAE	species	yellow white eye	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:235	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:235	235	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2320	2320	-1.250272	29.790213	Zosterops senegalensis	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	ZOSTEROPIDAE	species	Yellow-rumped tinkerbird	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:236	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:236	236	"MARTIN,CLAUDIEN,JEMES"	1	2012	Africa	Uganda	Echuya Forest	2320	2320	-1.250272	29.790213	Pseudoalcippe abyssinica	ANIMALIA	CHORDATA	BIRDS	PASSERIFORMES	TIMALIIDAE	species	African Hill Babbler	Status: Least concern
urn:catalog:ARCOS:ECHUYA_2012:237	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:237	237	"MARTIN,JAMES"	1	2012	Africa	Uganda	Echuya Forest	2537	2537	-1.255341	29.815483	Protoxerus stangeri	ANIMALIA	CHORDATA	Mammal	RODENTIA	SCIURIDAE	species	African giant squirrel	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:238	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:238	238	"MARTIN,JAMES"	4	2012	Africa	Uganda	Echuya Forest	2467	2467	-1.251086	29.814626	Chamaeleon johnstoni	ANIMALIA	CHORDATA	Reptile	SQUAMATA	CHAMAELEONIDAE	species	Rwenzori three-horned Chamaeleon	Status: Not assessed
urn:catalog:ARCOS:ECHUYA_2012:239	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:239	239	"MARTIN,JAMES"	1	2012	Africa	Uganda	Echuya Forest	2283	2283	-1.259236	29.7986	Cercopithecus mitis	ANIMALIA	CHORDATA	Mammal	PRIMATES	CERCOPITHECIDAE	species	Blue Monkey	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:240	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:240	240	"MARTIN,JAMES"	1	2012	Africa	Uganda	Echuya Forest	2282	2282	-1.259263	29.798842	Leptopelis sp	ANIMALIA	CHORDATA	Amphibian	ANURA	ARTHROLEPTIDAE	genus		Status: ?
urn:catalog:ARCOS:ECHUYA_2012:241	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:241	241	"MARTIN,JAMES"	1	2012	Africa	Uganda	Echuya Forest	2278	2278	-1.262408	29.798729	Leptopelis sp	ANIMALIA	CHORDATA	Amphibian	ANURA	ARTHROLEPTIDAE	genus		Status: ?
urn:catalog:ARCOS:ECHUYA_2012:242	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:242	242	"MARTIN,JAMES"	1	2012	Africa	Uganda	Echuya Forest	2482	2482	-1.24427	29.800963	Chamaeleon idjwiensis	ANIMALIA	CHORDATA	Reptile	SQUAMATA	CHAMAELEONIDAE	species		Status: Not assessed
urn:catalog:ARCOS:ECHUYA_2012:243	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:243	243	"MARTIN,JAMES"	1	2012	Africa	Uganda	Echuya Forest	2482	2482	-1.24427	29.800963	Cercopithecus mitis	ANIMALIA	CHORDATA	Mammal	PRIMATES	CERCOPITHECIDAE	species	Blue Monkey	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:244	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:244	244	"MARTIN,JAMES"	2	2012	Africa	Uganda	Echuya Forest	2484	2484	-1.244272	29.798682	Cercopithecus mitis	ANIMALIA	CHORDATA	Mammal	PRIMATES	CERCOPITHECIDAE	species	Blue Monkey	Status: Least Concern
urn:catalog:ARCOS:ECHUYA_2012:245	ARCOS	ECHUYA_2012	HumanObservation	urn:catalog:ARCOS:ECHUYA_2012:245	245	"MARTIN,JAMES"	1	2012	Africa	Uganda	Echuya Forest	2477	2477	-1.247645	29.796854	Atheris nitschei	ANIMALIA	CHORDATA	Reptile	SQUAMATA	VIPERIDAE	species	Great Lakes bush viper	Status: Not assessed
