id	basisOfRecord	occurrenceID	recordedBy	year	month	day	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	scientificName	kingdom	family	genus	specificEpithet	vernacularName
NBDB_BID_2018_MA_0498	HumanObservation	NBDB_BID_2018_MA_0498	Uganda Forest Department	1993	7	20	Kibale Forest National Park	0.2299	30.3674	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0499	HumanObservation	NBDB_BID_2018_MA_0499	Uganda Forest Department	1993	7	20	Kibale Forest National Park	0.2272	30.3674	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0500	HumanObservation	NBDB_BID_2018_MA_0500	Uganda Forest Department	1994	8	3	Bugoma Forest Reserve	1.1289	30.9748	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0501	HumanObservation	NBDB_BID_2018_MA_0501	Uganda Forest Department	1994	7	22	Bugoma Forest Reserve	1.2981	31.0864	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0502	HumanObservation	NBDB_BID_2018_MA_0502	Uganda Forest Department	1994	7	22	Bugoma Forest Reserve	1.2918	31.0801	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0503	HumanObservation	NBDB_BID_2018_MA_0503	Uganda Forest Department	1994	8	3	Bugoma Forest Reserve	1.1289	30.9748	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0504	HumanObservation	NBDB_BID_2018_MA_0504	Uganda Forest Department	1994	11	7	Kalinzu-Maramagambo Forest Reserve	-0.3685	30.092	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0505	HumanObservation	NBDB_BID_2018_MA_0505	Uganda Forest Department	1994	7	21	Bugoma Forest Reserve	1.2918	31.0801	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0506	HumanObservation	NBDB_BID_2018_MA_0506	Uganda Forest Department	1994	3	8	Kasyoha-Kitomi Forest Reserve	-0.265	30.1595	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0507	HumanObservation	NBDB_BID_2018_MA_0507	Uganda Forest Department	1994	7	21	Bugoma Forest Reserve	1.2936	31.0783	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0508	HumanObservation	NBDB_BID_2018_MA_0508	Uganda Forest Department	1994	3	8	Kasyoha-Kitomi Forest Reserve	-0.265	30.1595	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0509	HumanObservation	NBDB_BID_2018_MA_0509	Uganda Forest Department	1994	7	20	Bugoma Forest Reserve	1.2936	31.0783	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0510	HumanObservation	NBDB_BID_2018_MA_0510	Uganda Forest Department	1993	9	10	Kasyoha-Kitomi Forest Reserve	-0.265	30.1595	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0511	HumanObservation	NBDB_BID_2018_MA_0511	Uganda Forest Department	1993	9	7	Kasyoha-Kitomi Forest Reserve	-0.2587	30.1613	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0512	HumanObservation	NBDB_BID_2018_MA_0512	Uganda Forest Department	1993	9	10	Kasyoha-Kitomi Forest Reserve	-0.265	30.1595	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0513	HumanObservation	NBDB_BID_2018_MA_0513	Uganda Forest Department	1994	7	20	Bugoma Forest Reserve	1.2936	31.0783	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0514	HumanObservation	NBDB_BID_2018_MA_0514	Uganda Forest Department	1994	7	27	Bugoma Forest Reserve	1.1352	30.8119	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0515	HumanObservation	NBDB_BID_2018_MA_0515	Uganda Forest Department	1994	8	2	Bugoma Forest Reserve	1.1361	30.9775	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0516	HumanObservation	NBDB_BID_2018_MA_0516	Uganda Forest Department	1993	9	1	Kasyoha-Kitomi Forest Reserve	-0.3523	30.128	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0517	HumanObservation	NBDB_BID_2018_MA_0517	Uganda Forest Department	1994	7	21	Bugoma Forest Reserve	1.2918	31.0801	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0518	HumanObservation	NBDB_BID_2018_MA_0518	Uganda Forest Department	1993	9	1	Kasyoha-Kitomi Forest Reserve	-0.3523	30.128	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0519	HumanObservation	NBDB_BID_2018_MA_0519	Uganda Forest Department	1993	9	1	Kasyoha-Kitomi Forest Reserve	-0.3523	30.128	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0520	HumanObservation	NBDB_BID_2018_MA_0520	Uganda Forest Department	1993	9	1	Kasyoha-Kitomi Forest Reserve	-0.3523	30.128	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0521	HumanObservation	NBDB_BID_2018_MA_0521	Uganda Forest Department	1994	7	21	Bugoma Forest Reserve	1.2936	31.0783	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0522	HumanObservation	NBDB_BID_2018_MA_0522	Uganda Forest Department	1994	7	27	Bugoma Forest Reserve	1.1352	30.8119	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0523	HumanObservation	NBDB_BID_2018_MA_0523	Uganda Forest Department	1994	7	27	Bugoma Forest Reserve	1.1352	30.8119	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0524	HumanObservation	NBDB_BID_2018_MA_0524	Uganda Forest Department	1994	9	6	Kibale Forest National Park	0.3622	30.3863	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0525	HumanObservation	NBDB_BID_2018_MA_0525	Uganda Forest Department	1994	9	8	Kibale Forest National Park	0.3622	30.3863	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0526	HumanObservation	NBDB_BID_2018_MA_0526	Uganda Forest Department	1994	9	19	Kibale Forest National Park	0.544	30.497	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0527	HumanObservation	NBDB_BID_2018_MA_0527	Uganda Forest Department	1994	9	19	Kibale Forest National Park	0.5449	30.5033	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0528	HumanObservation	NBDB_BID_2018_MA_0528	Uganda Forest Department	1994	9	19	Kibale Forest National Park	0.5449	30.5033	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0529	HumanObservation	NBDB_BID_2018_MA_0529	Uganda Forest Department	1994	9	19	Kibale Forest National Park	0.544	30.497	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0530	HumanObservation	NBDB_BID_2018_MA_0530	Uganda Forest Department	1994	8	5	Bugoma Forest Reserve	1.1361	30.9694	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0531	HumanObservation	NBDB_BID_2018_MA_0531	Uganda Forest Department	1994	9	15	Kibale Forest National Park	0.4468	30.4799	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0532	HumanObservation	NBDB_BID_2018_MA_0532	Uganda Forest Department	1994	8	5	Bugoma Forest Reserve	1.1361	30.9694	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0533	HumanObservation	NBDB_BID_2018_MA_0533	Uganda Forest Department	1994	8	5	Bugoma Forest Reserve	1.1361	30.9694	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0534	HumanObservation	NBDB_BID_2018_MA_0534	Uganda Forest Department	1994	7	29	Bugoma Forest Reserve	1.1298	30.8047	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0535	HumanObservation	NBDB_BID_2018_MA_0535	Uganda Forest Department	1994	7	29	Bugoma Forest Reserve	1.1298	30.8047	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0536	HumanObservation	NBDB_BID_2018_MA_0536	Uganda Forest Department	1994	7	27	Bugoma Forest Reserve	1.1343	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0537	HumanObservation	NBDB_BID_2018_MA_0537	Uganda Forest Department	1994	7	29	Bugoma Forest Reserve	1.1343	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0538	HumanObservation	NBDB_BID_2018_MA_0538	Uganda Forest Department	1994	7	29	Bugoma Forest Reserve	1.1343	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0539	HumanObservation	NBDB_BID_2018_MA_0539	Uganda Forest Department	1994	7	27	Bugoma Forest Reserve	1.1343	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0540	HumanObservation	NBDB_BID_2018_MA_0540	Uganda Forest Department	1994	7	27	Bugoma Forest Reserve	1.1343	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0541	HumanObservation	NBDB_BID_2018_MA_0541	Uganda Forest Department	1994	7	26	Bugoma Forest Reserve	1.128	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0542	HumanObservation	NBDB_BID_2018_MA_0542	Uganda Forest Department	1994	7	27	Bugoma Forest Reserve	1.1343	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0543	HumanObservation	NBDB_BID_2018_MA_0543	Uganda Forest Department	1994	7	26	Bugoma Forest Reserve	1.128	30.8074	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0544	HumanObservation	NBDB_BID_2018_MA_0544	Uganda Forest Department	1994	9	15	Kibale Forest National Park	0.4468	30.4799	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0545	HumanObservation	NBDB_BID_2018_MA_0545	Uganda Forest Department	1994	7	28	Bugoma Forest Reserve	1.1289	30.811	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0546	HumanObservation	NBDB_BID_2018_MA_0546	Uganda Forest Department	1994	7	28	Bugoma Forest Reserve	1.1289	30.811	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0547	HumanObservation	NBDB_BID_2018_MA_0547	Uganda Forest Department	1994	7	22	Bugoma Forest Reserve	1.2918	31.0801	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0548	HumanObservation	NBDB_BID_2018_MA_0548	Uganda Forest Department	1994	9	6	Kibale Forest National Park	0.3631	30.3881	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0549	HumanObservation	NBDB_BID_2018_MA_0549	Uganda Forest Department	1994	9	9	Kibale Forest National Park	0.3622	30.3863	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0550	HumanObservation	NBDB_BID_2018_MA_0550	Uganda Forest Department	1994	7	28	Bugoma Forest Reserve	1.1289	30.811	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0551	HumanObservation	NBDB_BID_2018_MA_0551	Uganda Forest Department	1994	7	22	Bugoma Forest Reserve	1.2918	31.0801	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0552	HumanObservation	NBDB_BID_2018_MA_0552	Uganda Forest Department	1994	9	8	Kibale Forest National Park	0.3622	30.3863	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0553	HumanObservation	NBDB_BID_2018_MA_0553	Uganda Forest Department	1994	7	28	Bugoma Forest Reserve	1.1289	30.811	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0554	HumanObservation	NBDB_BID_2018_MA_0554	Uganda Forest Department	1994	9	9	Kibale Forest National Park	0.3622	30.3863	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0555	HumanObservation	NBDB_BID_2018_MA_0555	Uganda Forest Department	1994	9	6	Kibale Forest National Park	0.3631	30.3881	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0556	HumanObservation	NBDB_BID_2018_MA_0556	Uganda Forest Department	1994	9	6	Kibale Forest National Park	0.3622	30.398	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0557	HumanObservation	NBDB_BID_2018_MA_0557	Uganda Forest Department	1994	9	12	Kibale Forest National Park	0.4432	30.4763	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0558	HumanObservation	NBDB_BID_2018_MA_0558	Uganda Forest Department	1994	8	5	Bugoma Forest Reserve	1.1361	30.9694	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0559	HumanObservation	NBDB_BID_2018_MA_0559	Uganda Forest Department	1994	9	12	Kibale Forest National Park	0.4432	30.4763	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0560	HumanObservation	NBDB_BID_2018_MA_0560	Uganda Forest Department	1994	9	9	Kibale Forest National Park	0.3622	30.398	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0561	HumanObservation	NBDB_BID_2018_MA_0561	Uganda Forest Department	1994	9	9	Kibale Forest National Park	0.3622	30.398	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0562	HumanObservation	NBDB_BID_2018_MA_0562	Uganda Forest Department	1994	9	6	Kibale Forest National Park	0.3622	30.398	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0563	HumanObservation	NBDB_BID_2018_MA_0563	Uganda Forest Department	1994	9	7	Kibale Forest National Park	0.3622	30.398	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0564	HumanObservation	NBDB_BID_2018_MA_0564	Uganda Forest Department	1994	9	7	Kibale Forest National Park	0.3622	30.398	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0565	HumanObservation	NBDB_BID_2018_MA_0565	Uganda Forest Department	1993	9	7	Kasyoha-Kitomi Forest Reserve	-0.2587	30.1613	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0566	HumanObservation	NBDB_BID_2018_MA_0566	Uganda Forest Department	1994	7	20	Bugoma Forest Reserve	1.2963	31.0774	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0567	HumanObservation	NBDB_BID_2018_MA_0567	Uganda Forest Department	1993	10	4	Budongo Forest Reserve	1.8668	31.6488	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0568	HumanObservation	NBDB_BID_2018_MA_0568	Uganda Forest Department	1994	7	13	Bugoma Forest Reserve	1.2891	31.0144	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0569	HumanObservation	NBDB_BID_2018_MA_0569	Uganda Forest Department	1994	7	15	Bugoma Forest Reserve	1.2873	31.0135	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0570	HumanObservation	NBDB_BID_2018_MA_0570	Uganda Forest Department	1994	7	15	Bugoma Forest Reserve	1.2873	31.0135	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0571	HumanObservation	NBDB_BID_2018_MA_0571	Uganda Forest Department	1994	7	15	Bugoma Forest Reserve	1.3008	30.9892	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0572	HumanObservation	NBDB_BID_2018_MA_0572	Uganda Forest Department	1993	9	29	Kasyoha-Kitomi Forest Reserve	-0.3748	30.2171	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0573	HumanObservation	NBDB_BID_2018_MA_0573	Uganda Forest Department	1994	7	15	Bugoma Forest Reserve	1.3008	30.9892	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0574	HumanObservation	NBDB_BID_2018_MA_0574	Uganda Forest Department	1994	9	14	Budongo Forest Reserve	1.7984	31.5903	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0575	HumanObservation	NBDB_BID_2018_MA_0575	Uganda Forest Department	1993	10	1	Budongo Forest Reserve	1.9145	31.7343	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0576	HumanObservation	NBDB_BID_2018_MA_0576	Uganda Forest Department	1993	11	10	Kalinzu-Maramagambo Forest Reserve	-0.4315	30.0317	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0577	HumanObservation	NBDB_BID_2018_MA_0577	Uganda Forest Department	1994	7	13	Bugoma Forest Reserve	1.2891	31.0144	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0578	HumanObservation	NBDB_BID_2018_MA_0578	Uganda Forest Department	1993	11	17	Kalinzu-Maramagambo Forest Reserve	-0.3982	30.0407	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0579	HumanObservation	NBDB_BID_2018_MA_0579	Uganda Forest Department	1994	7	14	Bugoma Forest Reserve	1.2873	31.0153	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0580	HumanObservation	NBDB_BID_2018_MA_0580	Uganda Forest Department	1993	11	11	Kalinzu-Maramagambo Forest Reserve	-0.4306	30.0317	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0581	HumanObservation	NBDB_BID_2018_MA_0581	Uganda Forest Department	1993	11	11	Kalinzu-Maramagambo Forest Reserve	-0.4306	30.0317	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0582	HumanObservation	NBDB_BID_2018_MA_0582	Uganda Forest Department	1994	7	28	Bugoma Forest Reserve	1.1289	30.811	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0583	HumanObservation	NBDB_BID_2018_MA_0583	Uganda Forest Department	1993	11	10	Kalinzu-Maramagambo Forest Reserve	-0.4315	30.0317	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0584	HumanObservation	NBDB_BID_2018_MA_0584	Uganda Forest Department	1993	11	10	Kalinzu-Maramagambo Forest Reserve	-0.4315	30.0317	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0585	HumanObservation	NBDB_BID_2018_MA_0585	Uganda Forest Department	1993	9	29	Kasyoha-Kitomi Forest Reserve	-0.3748	30.2171	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0586	HumanObservation	NBDB_BID_2018_MA_0586	Uganda Forest Department	1993	9	24	Budongo Forest Reserve	1.7228	31.4886	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0587	HumanObservation	NBDB_BID_2018_MA_0587	Uganda Forest Department	1993	9	29	Budongo Forest Reserve	1.9145	31.7343	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0588	HumanObservation	NBDB_BID_2018_MA_0588	Uganda Forest Department	1993	9	17	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0589	HumanObservation	NBDB_BID_2018_MA_0589	Uganda Forest Department	1993	9	18	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0590	HumanObservation	NBDB_BID_2018_MA_0590	Uganda Forest Department	1993	9	17	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0591	HumanObservation	NBDB_BID_2018_MA_0591	Uganda Forest Department	1993	9	15	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0592	HumanObservation	NBDB_BID_2018_MA_0592	Uganda Forest Department	1993	9	15	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0593	HumanObservation	NBDB_BID_2018_MA_0593	Uganda Forest Department	1993	9	15	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0594	HumanObservation	NBDB_BID_2018_MA_0594	Uganda Forest Department	1993	9	15	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0595	HumanObservation	NBDB_BID_2018_MA_0595	Uganda Forest Department	1993	9	15	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0596	HumanObservation	NBDB_BID_2018_MA_0596	Uganda Forest Department	1993	9	19	Budongo Forest Reserve	1.6769	31.4436	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0597	HumanObservation	NBDB_BID_2018_MA_0597	Uganda Forest Department	1993	9	3	Budongo Forest Reserve	1.7183	31.5336	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0598	HumanObservation	NBDB_BID_2018_MA_0598	Uganda Forest Department	1993	9	22	Budongo Forest Reserve	1.7228	31.4886	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
NBDB_BID_2018_MA_0599	HumanObservation	NBDB_BID_2018_MA_0599	Uganda Forest Department	1993	9	23	Budongo Forest Reserve	1.7228	31.4886	EPSG:4326	Hylomyscus stella	Mammals	MURIDAE	Hylomyscus	stella	Stella Wood Mouse
